19/08/2013 13:30,19/08/2013 21:30,0.733024353,329.9874911
19/08/2013 14:00,19/08/2013 22:00,0.542959919,328.7828779
19/08/2013 14:30,19/08/2013 22:30,0.318767902,324.7818377
19/08/2013 15:00,19/08/2013 23:00,0.072147265,289.6107223
19/08/2013 15:30,19/08/2013 23:30,0.249738506,161.2666116
19/08/2013 16:00,20/08/2013 00:00,0.568895074,157.3764011
19/08/2013 16:30,20/08/2013 00:30,0.848633145,157.8861089
19/08/2013 17:00,20/08/2013 01:00,1.031405416,158.8942271
19/08/2013 17:30,20/08/2013 01:30,1.12101587,159.6305483
19/08/2013 18:00,20/08/2013 02:00,1.134930915,160.0492234
19/08/2013 18:30,20/08/2013 02:30,1.084666322,160.2384589
19/08/2013 19:00,20/08/2013 03:00,0.979361628,160.352387
19/08/2013 19:30,20/08/2013 03:30,0.82633346,160.6177344
19/08/2013 20:00,20/08/2013 04:00,0.630287122,161.6642058
19/08/2013 20:30,20/08/2013 04:30,0.395136981,166.3888036
19/08/2013 21:00,20/08/2013 05:00,0.143115164,197.2633449
19/08/2013 21:30,20/08/2013 05:30,0.216551555,314.5764115
19/08/2013 22:00,20/08/2013 06:00,0.497492437,330.5232403
19/08/2013 22:30,20/08/2013 06:30,0.744212906,332.4438455
19/08/2013 23:00,20/08/2013 07:00,0.920595198,332.0964115
19/08/2013 23:30,20/08/2013 07:30,1.018716081,331.5789839
20/08/2013 00:00,20/08/2013 08:00,1.043886052,331.186911
20/08/2013 00:30,20/08/2013 08:30,1.006644495,330.8364336
20/08/2013 01:00,20/08/2013 09:00,0.917069169,330.5035465
20/08/2013 01:30,20/08/2013 09:30,0.782240126,329.8740277
20/08/2013 02:00,20/08/2013 10:00,0.605086018,328.5699559
20/08/2013 02:30,20/08/2013 10:30,0.382141791,324.4079815
20/08/2013 03:00,20/08/2013 11:00,0.120575337,296.876225
20/08/2013 03:30,20/08/2013 11:30,0.222041582,164.6916772
20/08/2013 04:00,20/08/2013 12:00,0.568051131,157.3424772
20/08/2013 04:30,20/08/2013 12:30,0.874830476,157.5701557
20/08/2013 05:00,20/08/2013 13:00,1.07854706,158.6217138
20/08/2013 05:30,20/08/2013 13:30,1.187539791,159.3712785
20/08/2013 06:00,20/08/2013 14:00,1.220343358,159.7608373
20/08/2013 06:30,20/08/2013 14:30,1.18826239,159.885114
20/08/2013 07:00,20/08/2013 15:00,1.100951735,159.9317778
20/08/2013 07:30,20/08/2013 15:30,0.966013074,160.0398241
20/08/2013 08:00,20/08/2013 16:00,0.786991776,160.53321
20/08/2013 08:30,20/08/2013 16:30,0.563112089,162.5741064
20/08/2013 09:00,20/08/2013 17:00,0.294334764,173.8593665
20/08/2013 09:30,20/08/2013 17:30,0.117130163,296.3317467
20/08/2013 10:00,20/08/2013 18:00,0.449843611,326.9269345
20/08/2013 10:30,20/08/2013 18:30,0.77160355,331.5892839
20/08/2013 11:00,20/08/2013 19:00,1.004070483,332.2453599
20/08/2013 11:30,20/08/2013 19:30,1.143317795,332.0246477
20/08/2013 12:00,20/08/2013 20:00,1.201796439,331.6215406
20/08/2013 12:30,20/08/2013 20:30,1.191910176,331.2814545
20/08/2013 13:00,20/08/2013 21:00,1.123461223,330.9329228
20/08/2013 13:30,20/08/2013 21:30,1.00484812,330.5717721
20/08/2013 14:00,20/08/2013 22:00,0.842895467,330.0529191
20/08/2013 14:30,20/08/2013 22:30,0.642077871,329.1110861
20/08/2013 15:00,20/08/2013 23:00,0.40267786,325.8437735
20/08/2013 15:30,20/08/2013 23:30,0.128043013,308.935681
20/08/2013 16:00,21/08/2013 00:00,0.216890365,163.9496562
20/08/2013 16:30,21/08/2013 00:30,0.577069235,157.5681507
20/08/2013 17:00,21/08/2013 01:00,0.900878878,157.9959081
20/08/2013 17:30,21/08/2013 01:30,1.114164006,159.0862835
20/08/2013 18:00,21/08/2013 02:00,1.22235612,159.8992393
20/08/2013 18:30,21/08/2013 02:30,1.24616175,160.2949501
20/08/2013 19:00,21/08/2013 03:00,1.199062714,160.4241085
20/08/2013 19:30,21/08/2013 03:30,1.092607513,160.4610666
20/08/2013 20:00,21/08/2013 04:00,0.93587813,160.6090216
20/08/2013 20:30,21/08/2013 04:30,0.733741617,161.3687484
20/08/2013 21:00,21/08/2013 05:00,0.488266608,164.83745
20/08/2013 21:30,21/08/2013 05:30,0.212175909,185.8426516
20/08/2013 22:00,21/08/2013 06:00,0.186556305,264.1793945
20/08/2013 22:30,21/08/2013 06:30,0.492653315,329.1724152
20/08/2013 23:00,21/08/2013 07:00,0.772985058,332.1931931
20/08/2013 23:30,21/08/2013 07:30,0.980495323,332.0580535
21/08/2013 00:00,21/08/2013 08:00,1.102761348,331.5937027
21/08/2013 00:30,21/08/2013 08:30,1.143609157,331.1936789
21/08/2013 01:00,21/08/2013 09:00,1.114988816,330.8373668
21/08/2013 01:30,21/08/2013 09:30,1.029148571,330.5403363
21/08/2013 02:00,21/08/2013 10:00,0.89480568,330.0378703
21/08/2013 02:30,21/08/2013 10:30,0.716341279,329.115736
21/08/2013 03:00,21/08/2013 11:00,0.491404161,326.0854772
21/08/2013 03:30,21/08/2013 11:30,0.215026896,346.8433087
21/08/2013 04:00,21/08/2013 12:00,0.137850304,176.135729
21/08/2013 04:30,21/08/2013 12:30,0.503994524,157.8595497
21/08/2013 05:00,21/08/2013 13:00,0.856369475,157.5135591
21/08/2013 05:30,21/08/2013 13:30,1.100137202,158.5811903
21/08/2013 06:00,21/08/2013 14:00,1.23550895,159.4522059
21/08/2013 06:30,21/08/2013 14:30,1.285135232,159.8859434
21/08/2013 07:00,21/08/2013 15:00,1.262660618,159.9985013
21/08/2013 07:30,21/08/2013 15:30,1.179926803,159.9999981
21/08/2013 08:00,21/08/2013 16:00,1.046838711,160.0384197
21/08/2013 08:30,21/08/2013 16:30,0.868378277,160.3790776
21/08/2013 09:00,21/08/2013 17:00,0.644100395,161.9192036
21/08/2013 09:30,21/08/2013 17:30,0.370933471,169.7818482
21/08/2013 10:00,21/08/2013 18:00,0.105864185,241.8949378
21/08/2013 10:30,21/08/2013 18:30,0.402281437,324.5674473
21/08/2013 11:00,21/08/2013 19:00,0.754822485,331.2094112
21/08/2013 11:30,21/08/2013 19:30,1.016896196,332.2022517
21/08/2013 12:00,21/08/2013 20:00,1.179385196,332.0377629
21/08/2013 12:30,21/08/2013 20:30,1.254495734,331.6422544
21/08/2013 13:00,21/08/2013 21:00,1.255556496,331.2928691
21/08/2013 13:30,21/08/2013 21:30,1.193193688,330.942386
21/08/2013 14:00,21/08/2013 22:00,1.076618923,330.6063557
